NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
BIOCARTA_TFF_PATHWAY%MSIGDB_C2%BIOCARTA_TFF_PATHWAY	BIOCARTA_TFF_PATHWAY%MSIGDB_C2%BIOCARTA_TFF_PATHWAY	Details ...	19	-0.6844713	-1.7563823	0.0019305019	0.5022221	1.0	1580	tags=26%, list=8%, signal=29%	
REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING BY REGULATORY NCRNA%GOBP%GO:1900368	REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING BY REGULATORY NCRNA%GOBP%GO:1900368	Details ...	20	-0.6615655	-1.755469	0.002008032	0.464656	1.0	3944	tags=40%, list=21%, signal=51%	
PROTEIN O-LINKED MANNOSYLATION%GOBP%GO:0035269	PROTEIN O-LINKED MANNOSYLATION%GOBP%GO:0035269	Details ...	17	-0.7019337	-1.753535	0.0021551724	0.43993717	1.0	313	tags=18%, list=2%, signal=18%	
BRAIN MORPHOGENESIS%GOBP%GO:0048854	BRAIN MORPHOGENESIS%GOBP%GO:0048854	Details ...	15	-0.7139584	-1.7505691	0.0059288535	0.423456	1.0	3088	tags=47%, list=16%, signal=56%	
WNT SIGNALING%WIKIPATHWAYS_20250210%WP363%HOMO SAPIENS	WNT SIGNALING%WIKIPATHWAYS_20250210%WP363%HOMO SAPIENS	Details ...	35	-0.58357733	-1.7492862	0.0021598272	0.4026036	1.0	3026	tags=40%, list=16%, signal=48%	
WARBURG EFFECT MODULATED BY DEUBIQUITINATING ENZYMES AND THEIR SUBSTRATES%WIKIPATHWAYS_20250210%WP5216%HOMO SAPIENS	WARBURG EFFECT MODULATED BY DEUBIQUITINATING ENZYMES AND THEIR SUBSTRATES%WIKIPATHWAYS_20250210%WP5216%HOMO SAPIENS	Details ...	18	-0.66256946	-1.7459882	0.0064794817	0.39252183	1.0	2750	tags=33%, list=15%, signal=39%	
TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GOBP%GO:0006418	TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GOBP%GO:0006418	Details ...	38	-0.56989336	-1.7417196	0.0045045046	0.38711756	1.0	3657	tags=47%, list=19%, signal=59%	
PATHWAYS AFFECTED IN ADENOID CYSTIC CARCINOMA%WIKIPATHWAYS_20250210%WP3651%HOMO SAPIENS	PATHWAYS AFFECTED IN ADENOID CYSTIC CARCINOMA%WIKIPATHWAYS_20250210%WP3651%HOMO SAPIENS	Details ...	40	-0.5629661	-1.7395723	0.0022522523	0.37499782	1.0	3154	tags=33%, list=17%, signal=39%	
RNA 3'-END PROCESSING%GOBP%GO:0031123	RNA 3'-END PROCESSING%GOBP%GO:0031123	Details ...	75	-0.49860692	-1.7282622	0.0	0.40555444	1.0	3797	tags=32%, list=20%, signal=40%	
TRNA CHARGING%BIOCYC%TRNA-CHARGING-PWY	TRNA CHARGING%BIOCYC%TRNA-CHARGING-PWY	Details ...	38	-0.5698933	-1.7256845	0.0023041475	0.3969146	1.0	3657	tags=47%, list=19%, signal=59%	
MRNA 3'-END PROCESSING%GOBP%GO:0031124	MRNA 3'-END PROCESSING%GOBP%GO:0031124		28	-0.59741104	-1.7210342	0.010504202	0.39988488	1.0	4367	tags=43%, list=23%, signal=56%	
AMINO ACID ACTIVATION%GOBP%GO:0043038	AMINO ACID ACTIVATION%GOBP%GO:0043038		41	-0.55289704	-1.716814	0.0022883294	0.39997557	1.0	3657	tags=44%, list=19%, signal=54%	
MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME%R-HSA-2129379.3	MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME%R-HSA-2129379.3		25	-0.6177279	-1.7109032	0.006122449	0.40812153	1.0	594	tags=16%, list=3%, signal=16%	
TRNA AMINOACYLATION%GOBP%GO:0043039	TRNA AMINOACYLATION%GOBP%GO:0043039		41	-0.55289704	-1.70767	0.0021276595	0.40607956	1.0	3657	tags=44%, list=19%, signal=54%	
PID_RAC1_REG_PATHWAY%MSIGDB_C2%PID_RAC1_REG_PATHWAY	PID_RAC1_REG_PATHWAY%MSIGDB_C2%PID_RAC1_REG_PATHWAY		22	-0.6205578	-1.7046615	0.0020491802	0.40268287	1.0	2182	tags=36%, list=12%, signal=41%	
INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT%GOBP%GO:0065002	INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT%GOBP%GO:0065002		25	-0.59581906	-1.6952446	0.0040650405	0.4308284	1.0	4981	tags=48%, list=26%, signal=65%	
PROTEIN EXIT FROM ENDOPLASMIC RETICULUM%GOBP%GO:0032527	PROTEIN EXIT FROM ENDOPLASMIC RETICULUM%GOBP%GO:0032527		24	-0.61951363	-1.6934681	0.00625	0.42271262	1.0	5356	tags=63%, list=28%, signal=87%	
CHONDROITIN SULFATE METABOLIC PROCESS%GOBP%GO:0030204	CHONDROITIN SULFATE METABOLIC PROCESS%GOBP%GO:0030204		15	-0.6650613	-1.692268	0.010504202	0.41305122	1.0	3574	tags=47%, list=19%, signal=58%	
MAMMARY GLAND DEVELOPMENT PREGNANCY AND LACTATION STAGE 3 OF 4%WIKIPATHWAYS_20250210%WP2817%HOMO SAPIENS	MAMMARY GLAND DEVELOPMENT PREGNANCY AND LACTATION STAGE 3 OF 4%WIKIPATHWAYS_20250210%WP2817%HOMO SAPIENS		33	-0.56691164	-1.6900467	0.008421052	0.40832022	1.0	2484	tags=27%, list=13%, signal=31%	
REGULATION OF AUTOPHAGOSOME ASSEMBLY%GOBP%GO:2000785	REGULATION OF AUTOPHAGOSOME ASSEMBLY%GOBP%GO:2000785		44	-0.5335326	-1.6843507	0.0	0.42001095	1.0	3748	tags=43%, list=20%, signal=54%	
PATHWAYS INTO METHIONINE AND FOLATE CYCLES%WIKIPATHWAYS_20250210%WP5488%HOMO SAPIENS	PATHWAYS INTO METHIONINE AND FOLATE CYCLES%WIKIPATHWAYS_20250210%WP5488%HOMO SAPIENS		26	-0.59467846	-1.6810968	0.010460251	0.42011133	1.0	3685	tags=50%, list=20%, signal=62%	
NEGATIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030857	NEGATIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030857		20	-0.6293559	-1.671423	0.009881423	0.45194358	1.0	3656	tags=45%, list=19%, signal=56%	
METABOLIC PATHWAYS OF FIBROBLASTS%WIKIPATHWAYS_20250210%WP5312%HOMO SAPIENS	METABOLIC PATHWAYS OF FIBROBLASTS%WIKIPATHWAYS_20250210%WP5312%HOMO SAPIENS		15	-0.69210607	-1.6658881	0.008350731	0.46496946	1.0	1658	tags=40%, list=9%, signal=44%	
DOLICHOL-LINKED OLIGOSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0006488	DOLICHOL-LINKED OLIGOSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0006488		21	-0.62184525	-1.6658193	0.008547009	0.45173422	1.0	5751	tags=57%, list=30%, signal=82%	
SIGNALING BY HIPPO%REACTOME DATABASE ID RELEASE 91%2028269	SIGNALING BY HIPPO%REACTOME DATABASE ID RELEASE 91%2028269		19	-0.6444023	-1.6577564	0.00625	0.4766987	1.0	3247	tags=47%, list=17%, signal=57%	
NEUROGENESIS REGULATION IN THE OLFACTORY EPITHELIUM%WIKIPATHWAYS_20250210%WP5265%HOMO SAPIENS	NEUROGENESIS REGULATION IN THE OLFACTORY EPITHELIUM%WIKIPATHWAYS_20250210%WP5265%HOMO SAPIENS		34	-0.5517616	-1.6571897	0.010799136	0.46608937	1.0	3533	tags=38%, list=19%, signal=47%	
ENDOPLASMIC RETICULUM TO CYTOSOL TRANSPORT%GOBP%GO:1903513	ENDOPLASMIC RETICULUM TO CYTOSOL TRANSPORT%GOBP%GO:1903513		19	-0.6305728	-1.6549919	0.011904762	0.46365657	1.0	5356	tags=68%, list=28%, signal=95%	
RETROGRADE PROTEIN TRANSPORT, ER TO CYTOSOL%GOBP%GO:0030970	RETROGRADE PROTEIN TRANSPORT, ER TO CYTOSOL%GOBP%GO:0030970		19	-0.6305728	-1.6540433	0.00811359	0.45580474	1.0	5356	tags=68%, list=28%, signal=95%	
POSITIVE REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904707	POSITIVE REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904707		17	-0.65025437	-1.6472301	0.010373444	0.47507414	1.0	2400	tags=29%, list=13%, signal=34%	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO CHROMOSOME%GOBP%GO:0070199	ESTABLISHMENT OF PROTEIN LOCALIZATION TO CHROMOSOME%GOBP%GO:0070199		15	-0.6647307	-1.642337	0.018036073	0.48573455	1.0	2503	tags=33%, list=13%, signal=38%	
REGULATION OF EXOSOMAL SECRETION%GOBP%GO:1903541	REGULATION OF EXOSOMAL SECRETION%GOBP%GO:1903541		15	-0.67084414	-1.6325487	0.011857707	0.5210966	1.0	2959	tags=47%, list=16%, signal=55%	
G13 SIGNALING%WIKIPATHWAYS_20250210%WP524%HOMO SAPIENS	G13 SIGNALING%WIKIPATHWAYS_20250210%WP524%HOMO SAPIENS		27	-0.57034576	-1.6312194	0.01004016	0.5149437	1.0	1582	tags=33%, list=8%, signal=36%	
ELASTIC FIBRE FORMATION%REACTOME%R-HSA-1566948.4	ELASTIC FIBRE FORMATION%REACTOME%R-HSA-1566948.4		35	-0.5323796	-1.6309222	0.0022222223	0.50445193	1.0	1535	tags=17%, list=8%, signal=19%	
APOPTOSIS RELATED NETWORK DUE TO ALTERED NOTCH3 IN OVARIAN CANCER%WIKIPATHWAYS_20250210%WP2864%HOMO SAPIENS	APOPTOSIS RELATED NETWORK DUE TO ALTERED NOTCH3 IN OVARIAN CANCER%WIKIPATHWAYS_20250210%WP2864%HOMO SAPIENS		30	-0.5637053	-1.6307507	0.010438413	0.4938912	1.0	3268	tags=37%, list=17%, signal=44%	
REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902175	REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902175		27	-0.58067214	-1.625821	0.016129032	0.5070368	1.0	4878	tags=41%, list=26%, signal=55%	
COLUMNAR/CUBOIDAL EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0002065	COLUMNAR/CUBOIDAL EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0002065		28	-0.56121385	-1.6191734	0.010416667	0.5296541	1.0	476	tags=14%, list=3%, signal=15%	
NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902176	NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902176		21	-0.6079567	-1.6173295	0.025695931	0.52765155	1.0	2713	tags=29%, list=14%, signal=33%	
AUTOPHAGOSOME ORGANIZATION%GOBP%GO:1905037	AUTOPHAGOSOME ORGANIZATION%GOBP%GO:1905037		73	-0.463571	-1.6168762	0.0	0.5187388	1.0	4079	tags=33%, list=22%, signal=42%	
PROTEIN LOCALIZATION TO LYSOSOME%GOBP%GO:0061462	PROTEIN LOCALIZATION TO LYSOSOME%GOBP%GO:0061462		42	-0.52269477	-1.6166902	0.009237875	0.50908947	1.0	3124	tags=31%, list=17%, signal=37%	
REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051489	REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051489		35	-0.53071916	-1.6158315	0.006741573	0.50285476	1.0	3046	tags=34%, list=16%, signal=41%	
EXTRACELLULAR TRANSPORT%GOBP%GO:0006858	EXTRACELLULAR TRANSPORT%GOBP%GO:0006858		20	-0.61334336	-1.6050023	0.01002004	0.54705447	1.0	671	tags=25%, list=4%, signal=26%	
PEXOPHAGY%GOBP%GO:0000425	PEXOPHAGY%GOBP%GO:0000425		16	-0.6342381	-1.6035416	0.022633744	0.54401225	1.0	3970	tags=44%, list=21%, signal=55%	
PROTEIN LOCALIZATION TO VACUOLE%GOBP%GO:0072665	PROTEIN LOCALIZATION TO VACUOLE%GOBP%GO:0072665		65	-0.46826947	-1.5996884	0.0022675737	0.55360746	1.0	3124	tags=26%, list=17%, signal=31%	
PROTEIN K63-LINKED DEUBIQUITINATION%GOBP%GO:0070536	PROTEIN K63-LINKED DEUBIQUITINATION%GOBP%GO:0070536		23	-0.5880531	-1.5964644	0.026726058	0.5600764	1.0	3081	tags=35%, list=16%, signal=42%	
ATF4 ACTIVATES GENES IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%REACTOME%R-HSA-380994.5	ATF4 ACTIVATES GENES IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%REACTOME%R-HSA-380994.5		26	-0.5604142	-1.5952635	0.021276595	0.5562634	1.0	3487	tags=38%, list=18%, signal=47%	
SUMOYLATION OF DNA METHYLATION PROTEINS%REACTOME DATABASE ID RELEASE 91%4655427	SUMOYLATION OF DNA METHYLATION PROTEINS%REACTOME DATABASE ID RELEASE 91%4655427		15	-0.6685303	-1.5946027	0.018518519	0.54956555	1.0	1455	tags=27%, list=8%, signal=29%	
CARDIAC PROGENITOR DIFFERENTIATION%WIKIPATHWAYS_20250210%WP2406%HOMO SAPIENS	CARDIAC PROGENITOR DIFFERENTIATION%WIKIPATHWAYS_20250210%WP2406%HOMO SAPIENS		28	-0.5470475	-1.5935769	0.0121951215	0.54477304	1.0	651	tags=21%, list=3%, signal=22%	
ENTEROCYTE CHOLESTEROL METABOLISM%WIKIPATHWAYS_20250210%WP5333%HOMO SAPIENS	ENTEROCYTE CHOLESTEROL METABOLISM%WIKIPATHWAYS_20250210%WP5333%HOMO SAPIENS		21	-0.5905753	-1.5926555	0.010416667	0.5395567	1.0	6463	tags=67%, list=34%, signal=101%	
REGULATION OF CYTOPLASMIC TRANSLATION%GOBP%GO:2000765	REGULATION OF CYTOPLASMIC TRANSLATION%GOBP%GO:2000765		35	-0.53658974	-1.5903563	0.025806451	0.54221845	1.0	1165	tags=17%, list=6%, signal=18%	
AUTOPHAGY OF PEROXISOME%GOBP%GO:0030242	AUTOPHAGY OF PEROXISOME%GOBP%GO:0030242		16	-0.6342381	-1.5903398	0.01898734	0.5332407	1.0	3970	tags=44%, list=21%, signal=55%	
PERK REGULATES GENE EXPRESSION%REACTOME%R-HSA-381042.3	PERK REGULATES GENE EXPRESSION%REACTOME%R-HSA-381042.3		31	-0.53527117	-1.5890994	0.010351967	0.53058803	1.0	3681	tags=39%, list=20%, signal=48%	
POSITIVE REGULATION OF DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0043517	POSITIVE REGULATION OF DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0043517		15	-0.6407777	-1.5876031	0.025793651	0.5288948	1.0	1975	tags=27%, list=10%, signal=30%	
JNK (C-JUN KINASES) PHOSPHORYLATION AND ACTIVATION MEDIATED BY ACTIVATED HUMAN TAK1%REACTOME%R-HSA-450321.4	JNK (C-JUN KINASES) PHOSPHORYLATION AND ACTIVATION MEDIATED BY ACTIVATED HUMAN TAK1%REACTOME%R-HSA-450321.4		18	-0.6145539	-1.5865436	0.021276595	0.52556753	1.0	3368	tags=56%, list=18%, signal=68%	
POSITIVE REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051491	POSITIVE REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051491		22	-0.5861092	-1.5853913	0.014799154	0.52237624	1.0	1693	tags=27%, list=9%, signal=30%	
UNFOLDED PROTEIN RESPONSE (UPR)%REACTOME%R-HSA-381119.4	UNFOLDED PROTEIN RESPONSE (UPR)%REACTOME%R-HSA-381119.4		88	-0.4447717	-1.5768698	0.0	0.5559868	1.0	3681	tags=31%, list=20%, signal=38%	
ERBB RECEPTOR SIGNALING NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ERBB RECEPTOR SIGNALING NETWORK	ERBB RECEPTOR SIGNALING NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ERBB RECEPTOR SIGNALING NETWORK		15	-0.6323418	-1.5756683	0.027131783	0.5535293	1.0	2201	tags=33%, list=12%, signal=38%	
MACROAUTOPHAGY%GOBP%GO:0016236	MACROAUTOPHAGY%GOBP%GO:0016236		188	-0.3959794	-1.5731432	0.0	0.55733126	1.0	4079	tags=27%, list=22%, signal=34%	
DEADENYLATION-DEPENDENT MRNA DECAY%REACTOME DATABASE ID RELEASE 91%429914	DEADENYLATION-DEPENDENT MRNA DECAY%REACTOME DATABASE ID RELEASE 91%429914		56	-0.47262737	-1.5719701	0.010940919	0.55446464	1.0	6669	tags=48%, list=35%, signal=74%	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.4	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.4		110	-0.42160985	-1.5713204	0.0	0.5498768	1.0	7531	tags=62%, list=40%, signal=102%	
COBALAMIN (CBL, VITAMIN B12) TRANSPORT AND METABOLISM%REACTOME DATABASE ID RELEASE 91%196741	COBALAMIN (CBL, VITAMIN B12) TRANSPORT AND METABOLISM%REACTOME DATABASE ID RELEASE 91%196741		19	-0.6071945	-1.570475	0.013806706	0.54624474	1.0	3545	tags=47%, list=19%, signal=58%	
DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123	DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123		47	-0.48882023	-1.5676633	0.004597701	0.55184865	1.0	1070	tags=17%, list=6%, signal=18%	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0072599	ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0072599		33	-0.53353256	-1.5661695	0.01417004	0.5516341	1.0	5490	tags=48%, list=29%, signal=68%	
METABOLIC REPROGRAMMING IN PANCREATIC CANCER%WIKIPATHWAYS_20250210%WP5220%HOMO SAPIENS	METABOLIC REPROGRAMMING IN PANCREATIC CANCER%WIKIPATHWAYS_20250210%WP5220%HOMO SAPIENS		26	-0.5569874	-1.5659821	0.015936255	0.54486644	1.0	2919	tags=42%, list=15%, signal=50%	
MITOTIC RECOMBINATION%GOBP%GO:0006312	MITOTIC RECOMBINATION%GOBP%GO:0006312		17	-0.6196998	-1.5635679	0.035785288	0.5491899	1.0	4263	tags=47%, list=23%, signal=61%	
NEGATIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0051961	NEGATIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0051961		56	-0.47080663	-1.5608655	0.012345679	0.55411035	1.0	3009	tags=32%, list=16%, signal=38%	
NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE	NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE		25	-0.5627127	-1.5566996	0.032119915	0.566578	1.0	3247	tags=52%, list=17%, signal=63%	
ENDODERM DIFFERENTIATION%WIKIPATHWAYS_20250210%WP2853%HOMO SAPIENS	ENDODERM DIFFERENTIATION%WIKIPATHWAYS_20250210%WP2853%HOMO SAPIENS		94	-0.43547502	-1.5508862	0.009111618	0.5901351	1.0	2570	tags=29%, list=14%, signal=33%	
E-CADHERIN SIGNALING IN KERATINOCYTES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E-CADHERIN SIGNALING IN KERATINOCYTES	E-CADHERIN SIGNALING IN KERATINOCYTES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E-CADHERIN SIGNALING IN KERATINOCYTES		20	-0.5851557	-1.5500033	0.03373016	0.58705044	1.0	2713	tags=40%, list=14%, signal=47%	
PROTEIN TRANSMEMBRANE TRANSPORT%GOBP%GO:0071806	PROTEIN TRANSMEMBRANE TRANSPORT%GOBP%GO:0071806		49	-0.47865814	-1.5488765	0.018108651	0.58504283	1.0	4981	tags=41%, list=26%, signal=55%	
DEADENYLATION OF MRNA%REACTOME DATABASE ID RELEASE 91%429947	DEADENYLATION OF MRNA%REACTOME DATABASE ID RELEASE 91%429947		25	-0.56737936	-1.5483946	0.025695931	0.57979995	1.0	6669	tags=56%, list=35%, signal=87%	
PID_NFKAPPAB_CANONICAL_PATHWAY%MSIGDB_C2%PID_NFKAPPAB_CANONICAL_PATHWAY	PID_NFKAPPAB_CANONICAL_PATHWAY%MSIGDB_C2%PID_NFKAPPAB_CANONICAL_PATHWAY		20	-0.5920507	-1.5474991	0.027139874	0.5768724	1.0	5526	tags=45%, list=29%, signal=64%	
HEPARAN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0030201	HEPARAN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0030201		30	-0.5285655	-1.5466843	0.029473685	0.57380563	1.0	1387	tags=33%, list=7%, signal=36%	
PROTEIN N-LINKED GLYCOSYLATION VIA ASPARAGINE%GOBP%GO:0018279	PROTEIN N-LINKED GLYCOSYLATION VIA ASPARAGINE%GOBP%GO:0018279		41	-0.4950385	-1.5453455	0.013333334	0.57367116	1.0	5291	tags=54%, list=28%, signal=74%	
REGULATION OF VACUOLE ORGANIZATION%GOBP%GO:0044088	REGULATION OF VACUOLE ORGANIZATION%GOBP%GO:0044088		53	-0.47938478	-1.5445273	0.00968523	0.5707372	1.0	3748	tags=40%, list=20%, signal=49%	
REGULATION OF PROTEIN EXIT FROM ENDOPLASMIC RETICULUM%GOBP%GO:0070861	REGULATION OF PROTEIN EXIT FROM ENDOPLASMIC RETICULUM%GOBP%GO:0070861		19	-0.5924853	-1.5374578	0.022774328	0.5976753	1.0	6757	tags=79%, list=36%, signal=123%	
POSITIVE REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045600	POSITIVE REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045600		43	-0.49096027	-1.5370481	0.010893246	0.59258807	1.0	2918	tags=37%, list=15%, signal=44%	
HISTONE MRNA METABOLIC PROCESS%GOBP%GO:0008334	HISTONE MRNA METABOLIC PROCESS%GOBP%GO:0008334		20	-0.57764554	-1.5363767	0.032193158	0.5891844	1.0	3506	tags=35%, list=19%, signal=43%	
FACTORS AND PATHWAYS AFFECTING INSULIN LIKE GROWTH FACTOR IGF1 AKT SIGNALING%WIKIPATHWAYS_20250210%WP3850%HOMO SAPIENS	FACTORS AND PATHWAYS AFFECTING INSULIN LIKE GROWTH FACTOR IGF1 AKT SIGNALING%WIKIPATHWAYS_20250210%WP3850%HOMO SAPIENS		23	-0.5698596	-1.535947	0.022403259	0.58459115	1.0	2216	tags=35%, list=12%, signal=39%	
PROTEIN SYNTHESIS: CYSTEINE%PATHWHIZ%PW112918	PROTEIN SYNTHESIS: CYSTEINE%PATHWHIZ%PW112918		79	-0.4318579	-1.5338051	0.006741573	0.5886483	1.0	7531	tags=62%, list=40%, signal=103%	
M-DECAY: DEGRADATION OF MATERNAL MRNAS BY MATERNALLY STORED FACTORS%REACTOME DATABASE ID RELEASE 91%9820841	M-DECAY: DEGRADATION OF MATERNAL MRNAS BY MATERNALLY STORED FACTORS%REACTOME DATABASE ID RELEASE 91%9820841		24	-0.5437175	-1.5303361	0.027139874	0.5988245	1.0	7031	tags=67%, list=37%, signal=106%	
PROTEIN TARGETING TO ER%GOBP%GO:0045047	PROTEIN TARGETING TO ER%GOBP%GO:0045047		29	-0.5328918	-1.5299982	0.030991735	0.5939858	1.0	5490	tags=52%, list=29%, signal=73%	
NEGATIVE REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902236	NEGATIVE REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902236		15	-0.62371135	-1.5296669	0.037549406	0.5890494	1.0	5194	tags=60%, list=28%, signal=83%	
SPLICING FACTOR NOVA REGULATED SYNAPTIC PROTEINS%WIKIPATHWAYS_20250210%WP4148%HOMO SAPIENS	SPLICING FACTOR NOVA REGULATED SYNAPTIC PROTEINS%WIKIPATHWAYS_20250210%WP4148%HOMO SAPIENS		28	-0.54539394	-1.5279391	0.008163265	0.5914124	1.0	892	tags=21%, list=5%, signal=22%	
