NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RECOGNITION AND ASSOCIATION OF DNA GLYCOSYLASE WITH SITE CONTAINING AN AFFECTED PURINE%REACTOME DATABASE ID RELEASE 91%110330	RECOGNITION AND ASSOCIATION OF DNA GLYCOSYLASE WITH SITE CONTAINING AN AFFECTED PURINE%REACTOME DATABASE ID RELEASE 91%110330		29	0.6801879	1.8729391	0.0	0.05093461	0.8055	2772	tags=52%, list=15%, signal=61%	
HALLMARK_APICAL_SURFACE%MSIGDBHALLMARK%HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE%MSIGDBHALLMARK%HALLMARK_APICAL_SURFACE		38	0.648255	1.8722495	0.0	0.05012302	0.8085	986	tags=34%, list=5%, signal=36%	
UNSATURATED FATTY ACID METABOLIC PROCESS%GOBP%GO:0033559	UNSATURATED FATTY ACID METABOLIC PROCESS%GOBP%GO:0033559		75	0.5645207	1.869651	0.0	0.050852176	0.8185	1150	tags=27%, list=6%, signal=28%	
PHOSPHORYLATION OF CD3 AND TCR ZETA CHAINS%REACTOME%R-HSA-202427.8	PHOSPHORYLATION OF CD3 AND TCR ZETA CHAINS%REACTOME%R-HSA-202427.8		15	0.79102534	1.8684797	0.002895753	0.050453737	0.8215	1139	tags=33%, list=6%, signal=35%	
SENESCENCE-ASSOCIATED SECRETORY PHENOTYPE (SASP)%REACTOME DATABASE ID RELEASE 91%2559582	SENESCENCE-ASSOCIATED SECRETORY PHENOTYPE (SASP)%REACTOME DATABASE ID RELEASE 91%2559582		71	0.570489	1.8683531	0.0	0.049198084	0.822	2900	tags=32%, list=15%, signal=38%	
HALLMARK_ESTROGEN_RESPONSE_LATE%MSIGDBHALLMARK%HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE%MSIGDBHALLMARK%HALLMARK_ESTROGEN_RESPONSE_LATE		159	0.50623417	1.8682134	0.0	0.047992535	0.822	1713	tags=30%, list=9%, signal=33%	
MHC PROTEIN COMPLEX ASSEMBLY%GOBP%GO:0002396	MHC PROTEIN COMPLEX ASSEMBLY%GOBP%GO:0002396		17	0.75241476	1.8626295	0.0030181087	0.050665725	0.846	1139	tags=35%, list=6%, signal=38%	
POSITIVE REGULATION OF RECEPTOR SIGNALING PATHWAY VIA JAK-STAT%GOBP%GO:0046427	POSITIVE REGULATION OF RECEPTOR SIGNALING PATHWAY VIA JAK-STAT%GOBP%GO:0046427		25	0.69301826	1.8567463	0.0	0.053914145	0.8695	2145	tags=32%, list=11%, signal=36%	
DOPAMINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 91%212676	DOPAMINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 91%212676		22	0.7167932	1.8545545	9.5238094E-4	0.0543666	0.8765	1842	tags=32%, list=10%, signal=35%	
PEPTIDE ANTIGEN ASSEMBLY WITH MHC PROTEIN COMPLEX%GOBP%GO:0002501	PEPTIDE ANTIGEN ASSEMBLY WITH MHC PROTEIN COMPLEX%GOBP%GO:0002501		17	0.75241476	1.8512244	0.0019900498	0.0560793	0.89	1139	tags=35%, list=6%, signal=38%	
OVERVIEW OF PROINFLAMMATORY AND PROFIBROTIC MEDIATORS%WIKIPATHWAYS_20250210%WP5095%HOMO SAPIENS	OVERVIEW OF PROINFLAMMATORY AND PROFIBROTIC MEDIATORS%WIKIPATHWAYS_20250210%WP5095%HOMO SAPIENS		31	0.66736865	1.8509816	0.001858736	0.054979358	0.8905	986	tags=26%, list=5%, signal=27%	
VERY LONG-CHAIN FATTY ACID METABOLIC PROCESS%GOBP%GO:0000038	VERY LONG-CHAIN FATTY ACID METABOLIC PROCESS%GOBP%GO:0000038		27	0.6846667	1.8500133	0.0	0.054805633	0.8945	1150	tags=26%, list=6%, signal=28%	
MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032943	MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032943		26	0.6859142	1.8480479	0.0018604652	0.055354815	0.904	3000	tags=54%, list=16%, signal=64%	
IL2 SIGNALING EVENTS MEDIATED BY STAT5%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2 SIGNALING EVENTS MEDIATED BY STAT5	IL2 SIGNALING EVENTS MEDIATED BY STAT5%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2 SIGNALING EVENTS MEDIATED BY STAT5		24	0.68951076	1.8421595	0.0028195488	0.059091743	0.921	1710	tags=21%, list=9%, signal=23%	
ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002460	ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002460		66	0.57753325	1.8408116	8.9206063E-4	0.059085432	0.925	3202	tags=33%, list=17%, signal=40%	
INTERLEUKIN-10 SIGNALING%REACTOME%R-HSA-6783783.5	INTERLEUKIN-10 SIGNALING%REACTOME%R-HSA-6783783.5		28	0.66616833	1.8368903	9.6432015E-4	0.061496977	0.935	392	tags=18%, list=2%, signal=18%	
PD-1 SIGNALING%REACTOME%R-HSA-389948.6	PD-1 SIGNALING%REACTOME%R-HSA-389948.6		16	0.75643826	1.83628	9.6525095E-4	0.060882818	0.936	1139	tags=31%, list=6%, signal=33%	
ACTIVATED PKN1 STIMULATES TRANSCRIPTION OF AR (ANDROGEN RECEPTOR) REGULATED GENES KLK2 AND KLK3%REACTOME%R-HSA-5625886.3	ACTIVATED PKN1 STIMULATES TRANSCRIPTION OF AR (ANDROGEN RECEPTOR) REGULATED GENES KLK2 AND KLK3%REACTOME%R-HSA-5625886.3		27	0.6777248	1.8353791	0.001908397	0.060388923	0.9375	2315	tags=52%, list=12%, signal=59%	
REGULATION OF RECEPTOR SIGNALING PATHWAY VIA STAT%GOBP%GO:1904892	REGULATION OF RECEPTOR SIGNALING PATHWAY VIA STAT%GOBP%GO:1904892		54	0.5939023	1.8351367	0.0	0.05946002	0.939	2145	tags=28%, list=11%, signal=31%	
ACTIVATION OF BAD AND TRANSLOCATION TO MITOCHONDRIA%REACTOME%R-HSA-111447.5	ACTIVATION OF BAD AND TRANSLOCATION TO MITOCHONDRIA%REACTOME%R-HSA-111447.5		15	0.7767647	1.831384	0.0019249278	0.061747633	0.95	1869	tags=53%, list=10%, signal=59%	
IL12-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL12-MEDIATED SIGNALING EVENTS	IL12-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL12-MEDIATED SIGNALING EVENTS		39	0.61872184	1.8311365	0.001826484	0.06080766	0.951	1905	tags=31%, list=10%, signal=34%	
ICOSANOID METABOLIC PROCESS%GOBP%GO:0006690	ICOSANOID METABOLIC PROCESS%GOBP%GO:0006690		75	0.5541956	1.8297381	0.0	0.060862135	0.952	1958	tags=28%, list=10%, signal=31%	
POSITIVE REGULATION OF PROTEIN MATURATION%GOBP%GO:1903319	POSITIVE REGULATION OF PROTEIN MATURATION%GOBP%GO:1903319		19	0.72635734	1.8230717	0.003875969	0.06583587	0.9635	3409	tags=58%, list=18%, signal=71%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002		54	0.5787346	1.8209695	0.0	0.06666462	0.9665	1139	tags=20%, list=6%, signal=22%	
POSITIVE REGULATION OF PROTEIN PROCESSING%GOBP%GO:0010954	POSITIVE REGULATION OF PROTEIN PROCESSING%GOBP%GO:0010954		18	0.73025286	1.8207055	0.0	0.06577161	0.9665	3409	tags=61%, list=18%, signal=75%	
PID_IL2_STAT5_PATHWAY%MSIGDB_C2%PID_IL2_STAT5_PATHWAY	PID_IL2_STAT5_PATHWAY%MSIGDB_C2%PID_IL2_STAT5_PATHWAY		21	0.7101614	1.8174894	0.003925417	0.06763332	0.9685	1710	tags=24%, list=9%, signal=26%	
PEPTIDE LIGAND-BINDING RECEPTORS%REACTOME%R-HSA-375276.8	PEPTIDE LIGAND-BINDING RECEPTORS%REACTOME%R-HSA-375276.8		86	0.53608096	1.8099015	0.0	0.07423289	0.982	1815	tags=27%, list=10%, signal=29%	
GLYCOSYL COMPOUND CATABOLIC PROCESS%GOBP%GO:1901658	GLYCOSYL COMPOUND CATABOLIC PROCESS%GOBP%GO:1901658		17	0.73669124	1.8086421	0.003003003	0.07437404	0.9835	3142	tags=53%, list=17%, signal=63%	
MONONUCLEAR CELL MIGRATION%GOBP%GO:0071674	MONONUCLEAR CELL MIGRATION%GOBP%GO:0071674		51	0.58136517	1.8080506	0.0017953322	0.07376711	0.984	1546	tags=29%, list=8%, signal=32%	
B CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050853	B CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050853		31	0.6438982	1.8041255	0.0019138756	0.07645532	0.987	3825	tags=52%, list=20%, signal=65%	
INTERFERON GAMMA SIGNALING%REACTOME DATABASE ID RELEASE 91%877300	INTERFERON GAMMA SIGNALING%REACTOME DATABASE ID RELEASE 91%877300		84	0.5334752	1.801848	8.5984526E-4	0.07756201	0.9895	1324	tags=23%, list=7%, signal=24%	
ACTIVATION OF RRNA EXPRESSION BY ERCC6 (CSB) AND EHMT2 (G9A)%REACTOME DATABASE ID RELEASE 91%427389	ACTIVATION OF RRNA EXPRESSION BY ERCC6 (CSB) AND EHMT2 (G9A)%REACTOME DATABASE ID RELEASE 91%427389		38	0.61216044	1.79946	0.0018018018	0.078885384	0.9905	2315	tags=42%, list=12%, signal=48%	
LEUKOTRIENE METABOLIC PROCESS%GOBP%GO:0006691	LEUKOTRIENE METABOLIC PROCESS%GOBP%GO:0006691		16	0.7454609	1.7925936	0.0058083255	0.08532353	0.9935	1454	tags=38%, list=8%, signal=41%	
LYMPHOCYTE PROLIFERATION%GOBP%GO:0046651	LYMPHOCYTE PROLIFERATION%GOBP%GO:0046651		25	0.66886944	1.7901419	0.0037488285	0.08704047	0.9935	3000	tags=52%, list=16%, signal=62%	
COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 91%166658	COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 91%166658		37	0.62078446	1.7896501	9.13242E-4	0.08636527	0.9935	3638	tags=46%, list=19%, signal=57%	
CHEMOKINE RECEPTORS BIND CHEMOKINES%REACTOME DATABASE ID RELEASE 91%380108	CHEMOKINE RECEPTORS BIND CHEMOKINES%REACTOME DATABASE ID RELEASE 91%380108		25	0.66693646	1.7872717	0.006616257	0.08785939	0.9935	1995	tags=40%, list=11%, signal=45%	
REGULATION OF CYCLIN-DEPENDENT PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0000079	REGULATION OF CYCLIN-DEPENDENT PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0000079		46	0.58826	1.7864699	0.0	0.08740386	0.995	2599	tags=26%, list=14%, signal=30%	
REGULATION OF RECEPTOR SIGNALING PATHWAY VIA JAK-STAT%GOBP%GO:0046425	REGULATION OF RECEPTOR SIGNALING PATHWAY VIA JAK-STAT%GOBP%GO:0046425		47	0.5854279	1.7860564	0.0027347312	0.08666612	0.995	2145	tags=28%, list=11%, signal=31%	
RHO GTPASES ACTIVATE PKNS%REACTOME%R-HSA-5625740.3	RHO GTPASES ACTIVATE PKNS%REACTOME%R-HSA-5625740.3		54	0.5737069	1.7857823	9.0252707E-4	0.085743904	0.995	2782	tags=48%, list=15%, signal=56%	
DISEASES OF PROGRAMMED CELL DEATH%REACTOME%R-HSA-9645723.8	DISEASES OF PROGRAMMED CELL DEATH%REACTOME%R-HSA-9645723.8		63	0.55936134	1.7840414	8.9206063E-4	0.08643407	0.9955	2957	tags=37%, list=16%, signal=43%	
ACTIN FILAMENT CAPPING%GOBP%GO:0051693	ACTIN FILAMENT CAPPING%GOBP%GO:0051693		17	0.71669185	1.7831714	0.0038350911	0.08631112	0.996	868	tags=29%, list=5%, signal=31%	
OMEGA 3 FATTY ACIDS IN SENESCENCE%WIKIPATHWAYS_20250210%WP5432%HOMO SAPIENS	OMEGA 3 FATTY ACIDS IN SENESCENCE%WIKIPATHWAYS_20250210%WP5432%HOMO SAPIENS		16	0.742242	1.7815864	0.0010427529	0.087127484	0.996	1124	tags=38%, list=6%, signal=40%	
LEUKOCYTE CHEMOTAXIS%GOBP%GO:0030595	LEUKOCYTE CHEMOTAXIS%GOBP%GO:0030595		63	0.55542856	1.7815738	0.0	0.08598832	0.996	1995	tags=29%, list=11%, signal=32%	
INTERLEUKIN RECEPTOR SHC SIGNALING%REACTOME DATABASE ID RELEASE 91%912526	INTERLEUKIN RECEPTOR SHC SIGNALING%REACTOME DATABASE ID RELEASE 91%912526		18	0.70379275	1.7739699	0.0029732408	0.09338553	0.9985	1710	tags=33%, list=9%, signal=37%	
BARBED-END ACTIN FILAMENT CAPPING%GOBP%GO:0051016	BARBED-END ACTIN FILAMENT CAPPING%GOBP%GO:0051016		17	0.71669185	1.7724478	0.0047393367	0.0942701	0.9985	868	tags=29%, list=5%, signal=31%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883		23	0.6765277	1.7721361	0.003805899	0.093527496	0.9985	1139	tags=35%, list=6%, signal=37%	
REPLACEMENT OF PROTAMINES BY NUCLEOSOMES IN THE MALE PRONUCLEUS%REACTOME%R-HSA-9821993.1	REPLACEMENT OF PROTAMINES BY NUCLEOSOMES IN THE MALE PRONUCLEUS%REACTOME%R-HSA-9821993.1		17	0.7208627	1.7699368	0.005055612	0.09518374	0.999	2772	tags=59%, list=15%, signal=69%	
OXIDATIVE STRESS INDUCED SENESCENCE%REACTOME DATABASE ID RELEASE 91%2559580	OXIDATIVE STRESS INDUCED SENESCENCE%REACTOME DATABASE ID RELEASE 91%2559580		85	0.5211791	1.7694044	0.0	0.09455746	0.999	2315	tags=27%, list=12%, signal=31%	
NUCLEOSOME ASSEMBLY%REACTOME DATABASE ID RELEASE 91%774815	NUCLEOSOME ASSEMBLY%REACTOME DATABASE ID RELEASE 91%774815		48	0.57471573	1.7693332	9.328358E-4	0.093491636	0.999	2315	tags=31%, list=12%, signal=36%	
LONG-CHAIN FATTY ACID METABOLIC PROCESS%GOBP%GO:0001676	LONG-CHAIN FATTY ACID METABOLIC PROCESS%GOBP%GO:0001676		78	0.53160775	1.7628257	0.0	0.10046281	0.9995	1150	tags=23%, list=6%, signal=24%	
DNA DAMAGE TELOMERE STRESS INDUCED SENESCENCE%REACTOME%R-HSA-2559586.5	DNA DAMAGE TELOMERE STRESS INDUCED SENESCENCE%REACTOME%R-HSA-2559586.5		53	0.5674471	1.7600836	9.0826524E-4	0.10288595	0.9995	2900	tags=36%, list=15%, signal=42%	
INTERLEUKIN-20 FAMILY SIGNALING%REACTOME%R-HSA-8854691.8	INTERLEUKIN-20 FAMILY SIGNALING%REACTOME%R-HSA-8854691.8		22	0.6709048	1.7594353	0.0069444445	0.10254024	0.9995	1296	tags=36%, list=7%, signal=39%	
SIGNALING EVENTS MEDIATED BY PTP1B%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY PTP1B	SIGNALING EVENTS MEDIATED BY PTP1B%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY PTP1B		47	0.57307047	1.759122	9.276438E-4	0.10174394	0.9995	3035	tags=30%, list=16%, signal=35%	
IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE%GOBP%GO:0016064	IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE%GOBP%GO:0016064		33	0.6097254	1.7588584	0.0	0.10085892	0.9995	3451	tags=39%, list=18%, signal=48%	
NEGATIVE REGULATION OF T CELL MEDIATED IMMUNITY%GOBP%GO:0002710	NEGATIVE REGULATION OF T CELL MEDIATED IMMUNITY%GOBP%GO:0002710		15	0.728603	1.758479	0.005005005	0.100162454	0.9995	1855	tags=40%, list=10%, signal=44%	
LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002449	LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002449		73	0.5390857	1.755993	0.0018066848	0.101923265	0.9995	3202	tags=36%, list=17%, signal=43%	
PEPTIDE METABOLIC PROCESS%GOBP%GO:0006518	PEPTIDE METABOLIC PROCESS%GOBP%GO:0006518		40	0.5883226	1.751119	0.0018365473	0.107006796	1.0	711	tags=18%, list=4%, signal=18%	
NEGATIVE REGULATION OF ACTIN FILAMENT DEPOLYMERIZATION%GOBP%GO:0030835	NEGATIVE REGULATION OF ACTIN FILAMENT DEPOLYMERIZATION%GOBP%GO:0030835		20	0.6828992	1.7474306	0.0028790787	0.111007325	1.0	868	tags=25%, list=5%, signal=26%	
DEPOSITION OF NEW CENPA-CONTAINING NUCLEOSOMES AT THE CENTROMERE%REACTOME DATABASE ID RELEASE 91%606279	DEPOSITION OF NEW CENPA-CONTAINING NUCLEOSOMES AT THE CENTROMERE%REACTOME DATABASE ID RELEASE 91%606279		48	0.57471573	1.7425679	0.0017777778	0.116250426	1.0	2315	tags=31%, list=12%, signal=36%	
EPIGENETIC REGULATION OF ADIPOGENESIS GENES BY MLL3 AND MLL4 COMPLEXES%REACTOME DATABASE ID RELEASE 91%9851695	EPIGENETIC REGULATION OF ADIPOGENESIS GENES BY MLL3 AND MLL4 COMPLEXES%REACTOME DATABASE ID RELEASE 91%9851695		92	0.50857455	1.7416757	0.0017079419	0.1162035	1.0	1735	tags=25%, list=9%, signal=27%	
