NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PROTEIN EXIT FROM ENDOPLASMIC RETICULUM%GOBP%GO:0032527	PROTEIN EXIT FROM ENDOPLASMIC RETICULUM%GOBP%GO:0032527		24	-0.61951363	-1.7230579	0.009687836	0.37252933	0.999	5356	tags=63%, list=28%, signal=87%	
AMINO ACID ACTIVATION%GOBP%GO:0043038	AMINO ACID ACTIVATION%GOBP%GO:0043038		41	-0.55289704	-1.7204146	0.0033707866	0.36738333	0.999	3657	tags=44%, list=19%, signal=54%	
WARBURG EFFECT MODULATED BY DEUBIQUITINATING ENZYMES AND THEIR SUBSTRATES%WIKIPATHWAYS_20250210%WP5216%HOMO SAPIENS	WARBURG EFFECT MODULATED BY DEUBIQUITINATING ENZYMES AND THEIR SUBSTRATES%WIKIPATHWAYS_20250210%WP5216%HOMO SAPIENS		18	-0.66256946	-1.7110949	0.0060975607	0.39187533	1.0	2750	tags=33%, list=15%, signal=39%	
MRNA 3'-END PROCESSING%GOBP%GO:0031124	MRNA 3'-END PROCESSING%GOBP%GO:0031124		28	-0.59741104	-1.7019943	0.0062305294	0.4182369	1.0	4367	tags=43%, list=23%, signal=56%	
PID_RAC1_REG_PATHWAY%MSIGDB_C2%PID_RAC1_REG_PATHWAY	PID_RAC1_REG_PATHWAY%MSIGDB_C2%PID_RAC1_REG_PATHWAY		22	-0.6205578	-1.7002751	0.006289308	0.4095561	1.0	2182	tags=36%, list=12%, signal=41%	
MAMMARY GLAND DEVELOPMENT PREGNANCY AND LACTATION STAGE 3 OF 4%WIKIPATHWAYS_20250210%WP2817%HOMO SAPIENS	MAMMARY GLAND DEVELOPMENT PREGNANCY AND LACTATION STAGE 3 OF 4%WIKIPATHWAYS_20250210%WP2817%HOMO SAPIENS		33	-0.56691164	-1.6960661	0.0042283298	0.41241384	1.0	2484	tags=27%, list=13%, signal=31%	
REGULATION OF AUTOPHAGOSOME ASSEMBLY%GOBP%GO:2000785	REGULATION OF AUTOPHAGOSOME ASSEMBLY%GOBP%GO:2000785		44	-0.5335326	-1.6903296	0.005675369	0.4246745	1.0	3748	tags=43%, list=20%, signal=54%	
METABOLIC PATHWAYS OF FIBROBLASTS%WIKIPATHWAYS_20250210%WP5312%HOMO SAPIENS	METABOLIC PATHWAYS OF FIBROBLASTS%WIKIPATHWAYS_20250210%WP5312%HOMO SAPIENS		15	-0.69210607	-1.6820773	0.0049261083	0.44784927	1.0	1658	tags=40%, list=9%, signal=44%	
INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT%GOBP%GO:0065002	INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT%GOBP%GO:0065002		25	-0.59581906	-1.670668	0.008438818	0.488432	1.0	4981	tags=48%, list=26%, signal=65%	
SIGNALING BY HIPPO%REACTOME DATABASE ID RELEASE 91%2028269	SIGNALING BY HIPPO%REACTOME DATABASE ID RELEASE 91%2028269		19	-0.6444023	-1.6665763	0.011776251	0.49348322	1.0	3247	tags=47%, list=17%, signal=57%	
PATHWAYS INTO METHIONINE AND FOLATE CYCLES%WIKIPATHWAYS_20250210%WP5488%HOMO SAPIENS	PATHWAYS INTO METHIONINE AND FOLATE CYCLES%WIKIPATHWAYS_20250210%WP5488%HOMO SAPIENS		26	-0.59467846	-1.6624389	0.0039721946	0.49890476	1.0	3685	tags=50%, list=20%, signal=62%	
REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902175	REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902175		27	-0.58067214	-1.6616646	0.005192108	0.48759958	1.0	4878	tags=41%, list=26%, signal=55%	
NEGATIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030857	NEGATIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030857		20	-0.6293559	-1.6551944	0.017507724	0.5056893	1.0	3656	tags=45%, list=19%, signal=56%	
DOLICHOL-LINKED OLIGOSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0006488	DOLICHOL-LINKED OLIGOSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0006488		21	-0.62184525	-1.6523093	0.012269938	0.50609547	1.0	5751	tags=57%, list=30%, signal=82%	
APOPTOSIS RELATED NETWORK DUE TO ALTERED NOTCH3 IN OVARIAN CANCER%WIKIPATHWAYS_20250210%WP2864%HOMO SAPIENS	APOPTOSIS RELATED NETWORK DUE TO ALTERED NOTCH3 IN OVARIAN CANCER%WIKIPATHWAYS_20250210%WP2864%HOMO SAPIENS		30	-0.5637053	-1.6451331	0.0073917634	0.5300172	1.0	3268	tags=37%, list=17%, signal=44%	
RETROGRADE PROTEIN TRANSPORT, ER TO CYTOSOL%GOBP%GO:0030970	RETROGRADE PROTEIN TRANSPORT, ER TO CYTOSOL%GOBP%GO:0030970		19	-0.6305728	-1.642661	0.014675053	0.52877086	1.0	5356	tags=68%, list=28%, signal=95%	
CHONDROITIN SULFATE METABOLIC PROCESS%GOBP%GO:0030204	CHONDROITIN SULFATE METABOLIC PROCESS%GOBP%GO:0030204		15	-0.6650613	-1.6416775	0.017424976	0.5200027	1.0	3574	tags=47%, list=19%, signal=58%	
PROTEIN LOCALIZATION TO LYSOSOME%GOBP%GO:0061462	PROTEIN LOCALIZATION TO LYSOSOME%GOBP%GO:0061462		42	-0.52269477	-1.6406548	0.004449388	0.5117548	1.0	3124	tags=31%, list=17%, signal=37%	
REGULATION OF EXOSOMAL SECRETION%GOBP%GO:1903541	REGULATION OF EXOSOMAL SECRETION%GOBP%GO:1903541		15	-0.67084414	-1.6397674	0.010090818	0.50365025	1.0	2959	tags=47%, list=16%, signal=55%	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO CHROMOSOME%GOBP%GO:0070199	ESTABLISHMENT OF PROTEIN LOCALIZATION TO CHROMOSOME%GOBP%GO:0070199		15	-0.6647307	-1.638835	0.009453782	0.49587092	1.0	2503	tags=33%, list=13%, signal=38%	
NEUROGENESIS REGULATION IN THE OLFACTORY EPITHELIUM%WIKIPATHWAYS_20250210%WP5265%HOMO SAPIENS	NEUROGENESIS REGULATION IN THE OLFACTORY EPITHELIUM%WIKIPATHWAYS_20250210%WP5265%HOMO SAPIENS		34	-0.5517616	-1.6345359	0.0074946466	0.5048166	1.0	3533	tags=38%, list=19%, signal=47%	
SUMOYLATION OF DNA METHYLATION PROTEINS%REACTOME DATABASE ID RELEASE 91%4655427	SUMOYLATION OF DNA METHYLATION PROTEINS%REACTOME DATABASE ID RELEASE 91%4655427		15	-0.6685303	-1.6312604	0.017801046	0.5091514	1.0	1455	tags=27%, list=8%, signal=29%	
ENDOPLASMIC RETICULUM TO CYTOSOL TRANSPORT%GOBP%GO:1903513	ENDOPLASMIC RETICULUM TO CYTOSOL TRANSPORT%GOBP%GO:1903513		19	-0.6305728	-1.6305231	0.018329939	0.50135136	1.0	5356	tags=68%, list=28%, signal=95%	
POSITIVE REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904707	POSITIVE REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904707		17	-0.65025437	-1.6273853	0.019	0.50549406	1.0	2400	tags=29%, list=13%, signal=34%	
G13 SIGNALING%WIKIPATHWAYS_20250210%WP524%HOMO SAPIENS	G13 SIGNALING%WIKIPATHWAYS_20250210%WP524%HOMO SAPIENS		27	-0.57034576	-1.6262306	0.016286645	0.4998666	1.0	1582	tags=33%, list=8%, signal=36%	
NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902176	NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902176		21	-0.6079567	-1.6245122	0.018423745	0.49806583	1.0	2713	tags=29%, list=14%, signal=33%	
ELASTIC FIBRE FORMATION%REACTOME%R-HSA-1566948.4	ELASTIC FIBRE FORMATION%REACTOME%R-HSA-1566948.4		35	-0.5323796	-1.6090767	0.012021858	0.5653883	1.0	1535	tags=17%, list=8%, signal=19%	
PROTEIN K63-LINKED DEUBIQUITINATION%GOBP%GO:0070536	PROTEIN K63-LINKED DEUBIQUITINATION%GOBP%GO:0070536		23	-0.5880531	-1.6088544	0.01369863	0.5550975	1.0	3081	tags=35%, list=16%, signal=42%	
COBALAMIN (CBL, VITAMIN B12) TRANSPORT AND METABOLISM%REACTOME DATABASE ID RELEASE 91%196741	COBALAMIN (CBL, VITAMIN B12) TRANSPORT AND METABOLISM%REACTOME DATABASE ID RELEASE 91%196741		19	-0.6071945	-1.6084375	0.017311608	0.5460026	1.0	3545	tags=47%, list=19%, signal=58%	
EXTRACELLULAR TRANSPORT%GOBP%GO:0006858	EXTRACELLULAR TRANSPORT%GOBP%GO:0006858		20	-0.61334336	-1.6061224	0.01705757	0.54724216	1.0	671	tags=25%, list=4%, signal=26%	
ENTEROCYTE CHOLESTEROL METABOLISM%WIKIPATHWAYS_20250210%WP5333%HOMO SAPIENS	ENTEROCYTE CHOLESTEROL METABOLISM%WIKIPATHWAYS_20250210%WP5333%HOMO SAPIENS		21	-0.5905753	-1.6035262	0.013104838	0.55011094	1.0	6463	tags=67%, list=34%, signal=101%	
AUTOPHAGOSOME ORGANIZATION%GOBP%GO:1905037	AUTOPHAGOSOME ORGANIZATION%GOBP%GO:1905037		73	-0.463571	-1.6028885	0.0056689344	0.54300916	1.0	4079	tags=33%, list=22%, signal=42%	
UNFOLDED PROTEIN RESPONSE (UPR)%REACTOME%R-HSA-381119.4	UNFOLDED PROTEIN RESPONSE (UPR)%REACTOME%R-HSA-381119.4		88	-0.4447717	-1.5962808	0.0023696683	0.56565124	1.0	3681	tags=31%, list=20%, signal=38%	
REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051489	REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051489		35	-0.53071916	-1.59512	0.011789925	0.56145823	1.0	3046	tags=34%, list=16%, signal=41%	
PROTEIN LOCALIZATION TO VACUOLE%GOBP%GO:0072665	PROTEIN LOCALIZATION TO VACUOLE%GOBP%GO:0072665		65	-0.46826947	-1.5943977	0.005793743	0.5549808	1.0	3124	tags=26%, list=17%, signal=31%	
JNK (C-JUN KINASES) PHOSPHORYLATION AND ACTIVATION MEDIATED BY ACTIVATED HUMAN TAK1%REACTOME%R-HSA-450321.4	JNK (C-JUN KINASES) PHOSPHORYLATION AND ACTIVATION MEDIATED BY ACTIVATED HUMAN TAK1%REACTOME%R-HSA-450321.4		18	-0.6145539	-1.593582	0.012121212	0.5494311	1.0	3368	tags=56%, list=18%, signal=68%	
MITOTIC RECOMBINATION%GOBP%GO:0006312	MITOTIC RECOMBINATION%GOBP%GO:0006312		17	-0.6196998	-1.5928407	0.014799154	0.54362506	1.0	4263	tags=47%, list=23%, signal=61%	
POSITIVE REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051491	POSITIVE REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051491		22	-0.5861092	-1.5927391	0.01049318	0.5349958	1.0	1693	tags=27%, list=9%, signal=30%	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0072599	ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0072599		33	-0.53353256	-1.5900453	0.011764706	0.539201	1.0	5490	tags=48%, list=29%, signal=68%	
REGULATION OF CYTOPLASMIC TRANSLATION%GOBP%GO:2000765	REGULATION OF CYTOPLASMIC TRANSLATION%GOBP%GO:2000765		35	-0.53658974	-1.5885936	0.018458197	0.5376161	1.0	1165	tags=17%, list=6%, signal=18%	
COLUMNAR/CUBOIDAL EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0002065	COLUMNAR/CUBOIDAL EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0002065		28	-0.56121385	-1.5876192	0.014613778	0.5335647	1.0	476	tags=14%, list=3%, signal=15%	
PEXOPHAGY%GOBP%GO:0000425	PEXOPHAGY%GOBP%GO:0000425		16	-0.6342381	-1.5861417	0.021671826	0.53234476	1.0	3970	tags=44%, list=21%, signal=55%	
ATF4 ACTIVATES GENES IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%REACTOME%R-HSA-380994.5	ATF4 ACTIVATES GENES IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%REACTOME%R-HSA-380994.5		26	-0.5604142	-1.5754257	0.016985139	0.57610935	1.0	3487	tags=38%, list=18%, signal=47%	
NEGATIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0051961	NEGATIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0051961		56	-0.47080663	-1.5730429	0.0065934067	0.5797137	1.0	3009	tags=32%, list=16%, signal=38%	
NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE	NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE		25	-0.5627127	-1.5729821	0.016666668	0.57121164	1.0	3247	tags=52%, list=17%, signal=63%	
ENDODERM DIFFERENTIATION%WIKIPATHWAYS_20250210%WP2853%HOMO SAPIENS	ENDODERM DIFFERENTIATION%WIKIPATHWAYS_20250210%WP2853%HOMO SAPIENS		94	-0.43547502	-1.5713794	0.0011682243	0.5711996	1.0	2570	tags=29%, list=14%, signal=33%	
POSITIVE REGULATION OF DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0043517	POSITIVE REGULATION OF DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0043517		15	-0.6407777	-1.5696108	0.031536113	0.57199824	1.0	1975	tags=27%, list=10%, signal=30%	
PID_NFKAPPAB_CANONICAL_PATHWAY%MSIGDB_C2%PID_NFKAPPAB_CANONICAL_PATHWAY	PID_NFKAPPAB_CANONICAL_PATHWAY%MSIGDB_C2%PID_NFKAPPAB_CANONICAL_PATHWAY		20	-0.5920507	-1.5693263	0.025693731	0.5649986	1.0	5526	tags=45%, list=29%, signal=64%	
CARDIAC PROGENITOR DIFFERENTIATION%WIKIPATHWAYS_20250210%WP2406%HOMO SAPIENS	CARDIAC PROGENITOR DIFFERENTIATION%WIKIPATHWAYS_20250210%WP2406%HOMO SAPIENS		28	-0.5470475	-1.5686579	0.020234292	0.56011206	1.0	651	tags=21%, list=3%, signal=22%	
DEADENYLATION OF MRNA%REACTOME DATABASE ID RELEASE 91%429947	DEADENYLATION OF MRNA%REACTOME DATABASE ID RELEASE 91%429947		25	-0.56737936	-1.5679946	0.022776572	0.5556311	1.0	6669	tags=56%, list=35%, signal=87%	
REGULATION OF VACUOLE ORGANIZATION%GOBP%GO:0044088	REGULATION OF VACUOLE ORGANIZATION%GOBP%GO:0044088		53	-0.47938478	-1.565456	0.0076086954	0.5604856	1.0	3748	tags=40%, list=20%, signal=49%	
MACROAUTOPHAGY%GOBP%GO:0016236	MACROAUTOPHAGY%GOBP%GO:0016236		188	-0.3959794	-1.5652581	0.0	0.5538269	1.0	4079	tags=27%, list=22%, signal=34%	
SPLICING FACTOR NOVA REGULATED SYNAPTIC PROTEINS%WIKIPATHWAYS_20250210%WP4148%HOMO SAPIENS	SPLICING FACTOR NOVA REGULATED SYNAPTIC PROTEINS%WIKIPATHWAYS_20250210%WP4148%HOMO SAPIENS		28	-0.54539394	-1.5633632	0.020212766	0.55520695	1.0	892	tags=21%, list=5%, signal=22%	
METABOLIC REPROGRAMMING IN PANCREATIC CANCER%WIKIPATHWAYS_20250210%WP5220%HOMO SAPIENS	METABOLIC REPROGRAMMING IN PANCREATIC CANCER%WIKIPATHWAYS_20250210%WP5220%HOMO SAPIENS		26	-0.5569874	-1.5587608	0.0135557875	0.56975424	1.0	2919	tags=42%, list=15%, signal=50%	
AUTOPHAGY OF PEROXISOME%GOBP%GO:0030242	AUTOPHAGY OF PEROXISOME%GOBP%GO:0030242		16	-0.6342381	-1.5576289	0.034020618	0.56790835	1.0	3970	tags=44%, list=21%, signal=55%	
DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123	DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123		47	-0.48882023	-1.5573795	0.019933555	0.56173927	1.0	1070	tags=17%, list=6%, signal=18%	
E-CADHERIN SIGNALING IN KERATINOCYTES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E-CADHERIN SIGNALING IN KERATINOCYTES	E-CADHERIN SIGNALING IN KERATINOCYTES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E-CADHERIN SIGNALING IN KERATINOCYTES		20	-0.5851557	-1.5547355	0.028391168	0.5675449	1.0	2713	tags=40%, list=14%, signal=47%	
FACTORS AND PATHWAYS AFFECTING INSULIN LIKE GROWTH FACTOR IGF1 AKT SIGNALING%WIKIPATHWAYS_20250210%WP3850%HOMO SAPIENS	FACTORS AND PATHWAYS AFFECTING INSULIN LIKE GROWTH FACTOR IGF1 AKT SIGNALING%WIKIPATHWAYS_20250210%WP3850%HOMO SAPIENS		23	-0.5698596	-1.552202	0.024217961	0.57213396	1.0	2216	tags=35%, list=12%, signal=39%	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.4	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.4		110	-0.42160985	-1.5520586	0.005988024	0.5656624	1.0	7531	tags=62%, list=40%, signal=102%	
PERK REGULATES GENE EXPRESSION%REACTOME%R-HSA-381042.3	PERK REGULATES GENE EXPRESSION%REACTOME%R-HSA-381042.3		31	-0.53527117	-1.5517445	0.02062975	0.56016374	1.0	3681	tags=39%, list=20%, signal=48%	
PROTEIN TRANSMEMBRANE TRANSPORT%GOBP%GO:0071806	PROTEIN TRANSMEMBRANE TRANSPORT%GOBP%GO:0071806		49	-0.47865814	-1.5496583	0.01210121	0.56338376	1.0	4981	tags=41%, list=26%, signal=55%	
HISTONE MRNA METABOLIC PROCESS%GOBP%GO:0008334	HISTONE MRNA METABOLIC PROCESS%GOBP%GO:0008334		20	-0.57764554	-1.549458	0.032502707	0.55749184	1.0	3506	tags=35%, list=19%, signal=43%	
ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE%GOBP%GO:0030968	ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE%GOBP%GO:0030968		45	-0.48102036	-1.5494082	0.015384615	0.55108154	1.0	5392	tags=56%, list=29%, signal=78%	
ERBB RECEPTOR SIGNALING NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ERBB RECEPTOR SIGNALING NETWORK	ERBB RECEPTOR SIGNALING NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ERBB RECEPTOR SIGNALING NETWORK		15	-0.6323418	-1.5459015	0.037254903	0.56046414	1.0	2201	tags=33%, list=12%, signal=38%	
POSITIVE REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045600	POSITIVE REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045600		43	-0.49096027	-1.5453196	0.019036954	0.55663264	1.0	2918	tags=37%, list=15%, signal=44%	
PROTEIN N-LINKED GLYCOSYLATION VIA ASPARAGINE%GOBP%GO:0018279	PROTEIN N-LINKED GLYCOSYLATION VIA ASPARAGINE%GOBP%GO:0018279		41	-0.4950385	-1.5421989	0.017471736	0.5651178	1.0	5291	tags=54%, list=28%, signal=74%	
REGULATION OF PROTEIN EXIT FROM ENDOPLASMIC RETICULUM%GOBP%GO:0070861	REGULATION OF PROTEIN EXIT FROM ENDOPLASMIC RETICULUM%GOBP%GO:0070861		19	-0.5924853	-1.5417564	0.029258098	0.560724	1.0	6757	tags=79%, list=36%, signal=123%	
DEADENYLATION-DEPENDENT MRNA DECAY%REACTOME DATABASE ID RELEASE 91%429914	DEADENYLATION-DEPENDENT MRNA DECAY%REACTOME DATABASE ID RELEASE 91%429914		56	-0.47262737	-1.5405396	0.013777267	0.5601979	1.0	6669	tags=48%, list=35%, signal=74%	
PROTEIN TARGETING TO ER%GOBP%GO:0045047	PROTEIN TARGETING TO ER%GOBP%GO:0045047		29	-0.5328918	-1.5328618	0.021299254	0.590169	1.0	5490	tags=52%, list=29%, signal=73%	
HEPARAN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0030201	HEPARAN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0030201		30	-0.5285655	-1.5320579	0.020719739	0.5877973	1.0	1387	tags=33%, list=7%, signal=36%	
NEGATIVE REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902236	NEGATIVE REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902236		15	-0.62371135	-1.5307705	0.032934133	0.5873327	1.0	5194	tags=60%, list=28%, signal=83%	
